unique_id,categorie,prix_catalogue_xof,cout_unitaire_xof,objectif,marge_minimale,politique_historique_remise_moyenne_si_promo,politique_historique_part_jours_promo,politique_remise_frequente_pct,politique_meilleure_descriptive_pct,suggested_discount_exploratory,prix_simule_xof,quantite_prevue,quantite_prevue_bande_incertitude_basse,quantite_prevue_bande_incertitude_haute,ca_prevu_xof,marge_prevue_xof,ca_actuel_moyen_xof,marge_actuelle_moyenne_xof,delta_marge_vs_actuel_xof,support_historique,niveau_confiance,simulation_status,raison_eligibilite,avertissements,methode,automatic_application_allowed,causal_effect_estimated,human_validation_required,off_policy_evaluation_validated
PRD000182,Beaute & Soins,5820.0,3897.0,chiffre_affaires,0.05,13.472222222222221,0.09809264305177112,0.0,0.0,25.0,4365.0,1.1760261189825025,0.0,2.435927351808027,5133.354009358623,550.3802236838112,5703.217983651226,1816.8365122615803,-1266.456288577769,False,moyenne,ok,tous les critères individuels satisfaits,remise simulée non directement observée pour ce produit (repli catégorie); marge simulée inférieure à la marge moyenne actuellement observée; WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000182,Beaute & Soins,5820.0,3897.0,ecoulement_stock,0.05,13.472222222222221,0.09809264305177112,0.0,0.0,25.0,4365.0,1.1760261189825025,0.0,2.435927351808027,5133.354009358623,550.3802236838112,5703.217983651226,1816.8365122615803,-1266.456288577769,False,moyenne,ok,tous les critères individuels satisfaits,remise simulée non directement observée pour ce produit (repli catégorie); marge simulée inférieure à la marge moyenne actuellement observée; WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000182,Beaute & Soins,5820.0,3897.0,compromis_marge_volume,0.05,13.472222222222221,0.09809264305177112,0.0,0.0,0.0,5820.0,0.8336031250909486,0.0,1.7266594850108956,4851.570188029321,1603.018809549894,5703.217983651226,1816.8365122615803,-213.81770271168625,False,moyenne,ok,tous les critères individuels satisfaits,remise simulée non directement observée pour ce produit (repli catégorie); marge simulée inférieure à la marge moyenne actuellement observée; WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000183,Bebe & Enfant,20170.0,12930.0,marge,0.0,16.5,0.14652014652014653,0.0,15.0,0.0,20170.0,0.9941453767961174,0.0,2.059193988911049,20051.912249977686,7197.61252800389,21875.454212454213,7429.849816849817,-232.23728884592765,False,moyenne,ok,tous les critères individuels satisfaits,remise simulée non directement observée pour ce produit (repli catégorie); marge simulée inférieure à la marge moyenne actuellement observée; WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000183,Bebe & Enfant,20170.0,12930.0,marge,0.05,16.5,0.14652014652014653,0.0,15.0,0.0,20170.0,0.9941453767961174,0.0,2.059193988911049,20051.912249977686,7197.61252800389,21875.454212454213,7429.849816849817,-232.23728884592765,False,moyenne,ok,tous les critères individuels satisfaits,remise simulée non directement observée pour ce produit (repli catégorie); marge simulée inférieure à la marge moyenne actuellement observée; WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000183,Bebe & Enfant,20170.0,12930.0,marge,0.1,16.5,0.14652014652014653,0.0,15.0,0.0,20170.0,0.9941453767961174,0.0,2.059193988911049,20051.912249977686,7197.61252800389,21875.454212454213,7429.849816849817,-232.23728884592765,False,moyenne,ok,tous les critères individuels satisfaits,remise simulée non directement observée pour ce produit (repli catégorie); marge simulée inférieure à la marge moyenne actuellement observée; WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000183,Bebe & Enfant,20170.0,12930.0,marge,0.15,16.5,0.14652014652014653,0.0,15.0,0.0,20170.0,0.9941453767961174,0.0,2.059193988911049,20051.912249977686,7197.61252800389,21875.454212454213,7429.849816849817,-232.23728884592765,False,moyenne,ok,tous les critères individuels satisfaits,remise simulée non directement observée pour ce produit (repli catégorie); marge simulée inférieure à la marge moyenne actuellement observée; WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000183,Bebe & Enfant,20170.0,12930.0,chiffre_affaires,0.05,16.5,0.14652014652014653,0.0,15.0,10.0,18153.0,1.2629597104780637,0.0,2.61599470736826,22926.50762430829,6596.438567826926,21875.454212454213,7429.849816849817,-833.4112490228908,True,moyenne,ok,tous les critères individuels satisfaits,marge simulée inférieure à la marge moyenne actuellement observée; WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000183,Bebe & Enfant,20170.0,12930.0,ecoulement_stock,0.05,16.5,0.14652014652014653,0.0,15.0,25.0,15127.5,1.3983489197657752,0.0,2.896429191535108,21153.523283756764,3072.871751185291,21875.454212454213,7429.849816849817,-4356.978065664526,True,moyenne,ok,tous les critères individuels satisfaits,marge simulée inférieure à la marge moyenne actuellement observée; WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000183,Bebe & Enfant,20170.0,12930.0,compromis_marge_volume,0.05,16.5,0.14652014652014653,0.0,15.0,10.0,18153.0,1.2629597104780637,0.0,2.61599470736826,22926.50762430829,6596.438567826926,21875.454212454213,7429.849816849817,-833.4112490228908,True,moyenne,ok,tous les critères individuels satisfaits,marge simulée inférieure à la marge moyenne actuellement observée; WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000184,Electronique & High-Tech,428780.0,342421.0,marge,0.0,9.461538461538462,0.11904761904761904,0.0,10.0,5.0,407341.0,2.2807242107243875,0.0,4.724111477762995,929032.4807206828,148064.61576022723,779774.901098901,149494.489010989,-1429.8732507617678,True,moyenne,ok,tous les critères individuels satisfaits,marge simulée inférieure à la marge moyenne actuellement observée; WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000184,Electronique & High-Tech,428780.0,342421.0,marge,0.05,9.461538461538462,0.11904761904761904,0.0,10.0,5.0,407341.0,2.2807242107243875,0.0,4.724111477762995,929032.4807206828,148064.61576022723,779774.901098901,149494.489010989,-1429.8732507617678,True,moyenne,ok,tous les critères individuels satisfaits,marge simulée inférieure à la marge moyenne actuellement observée; WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000184,Electronique & High-Tech,428780.0,342421.0,marge,0.1,9.461538461538462,0.11904761904761904,0.0,10.0,5.0,407341.0,2.2807242107243875,0.0,4.724111477762995,929032.4807206828,148064.61576022723,779774.901098901,149494.489010989,-1429.8732507617678,True,moyenne,ok,tous les critères individuels satisfaits,marge simulée inférieure à la marge moyenne actuellement observée; WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000184,Electronique & High-Tech,428780.0,342421.0,marge,0.15,9.461538461538462,0.11904761904761904,0.0,10.0,5.0,407341.0,2.2807242107243875,0.0,4.724111477762995,929032.4807206828,148064.61576022723,779774.901098901,149494.489010989,-1429.8732507617678,True,moyenne,ok,tous les critères individuels satisfaits,marge simulée inférieure à la marge moyenne actuellement observée; WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000184,Electronique & High-Tech,428780.0,342421.0,chiffre_affaires,0.05,9.461538461538462,0.11904761904761904,0.0,10.0,10.0,385902.0,2.5115490365083457,0.0,5.202223738645385,969211.7962866436,109204.66365641938,779774.901098901,149494.489010989,-40289.82535456962,True,moyenne,ok,tous les critères individuels satisfaits,marge simulée inférieure à la marge moyenne actuellement observée; WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000184,Electronique & High-Tech,428780.0,342421.0,ecoulement_stock,0.05,9.461538461538462,0.11904761904761904,0.0,10.0,10.0,385902.0,2.5115490365083457,0.0,5.202223738645385,969211.7962866436,109204.66365641938,779774.901098901,149494.489010989,-40289.82535456962,True,moyenne,ok,tous les critères individuels satisfaits,marge simulée inférieure à la marge moyenne actuellement observée; WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000184,Electronique & High-Tech,428780.0,342421.0,compromis_marge_volume,0.05,9.461538461538462,0.11904761904761904,0.0,10.0,5.0,407341.0,2.2807242107243875,0.0,4.724111477762995,929032.4807206828,148064.61576022723,779774.901098901,149494.489010989,-1429.8732507617678,True,moyenne,ok,tous les critères individuels satisfaits,marge simulée inférieure à la marge moyenne actuellement observée; WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000185,Sport & Loisirs,6500.0,4437.0,marge,0.0,13.181818181818182,0.08365019011406843,0.0,0.0,0.0,6500.0,1.6177906673054283,0.0,3.35096344577674,10515.639337485283,3337.5021466510984,9890.395437262358,3074.6235741444866,262.8785725066118,False,faible,ok,"historique individuel insuffisant (jours_promo_ok), catégorie utilisée",remise simulée non directement observée pour ce produit (repli catégorie); historique individuel insuffisant — simulation reposant sur le pooling catégorie; WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000185,Sport & Loisirs,6500.0,4437.0,marge,0.05,13.181818181818182,0.08365019011406843,0.0,0.0,0.0,6500.0,1.6177906673054283,0.0,3.35096344577674,10515.639337485283,3337.5021466510984,9890.395437262358,3074.6235741444866,262.8785725066118,False,faible,ok,"historique individuel insuffisant (jours_promo_ok), catégorie utilisée",remise simulée non directement observée pour ce produit (repli catégorie); historique individuel insuffisant — simulation reposant sur le pooling catégorie; WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000185,Sport & Loisirs,6500.0,4437.0,marge,0.1,13.181818181818182,0.08365019011406843,0.0,0.0,0.0,6500.0,1.6177906673054283,0.0,3.35096344577674,10515.639337485283,3337.5021466510984,9890.395437262358,3074.6235741444866,262.8785725066118,False,faible,ok,"historique individuel insuffisant (jours_promo_ok), catégorie utilisée",remise simulée non directement observée pour ce produit (repli catégorie); historique individuel insuffisant — simulation reposant sur le pooling catégorie; WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000185,Sport & Loisirs,6500.0,4437.0,marge,0.15,13.181818181818182,0.08365019011406843,0.0,0.0,0.0,6500.0,1.6177906673054283,0.0,3.35096344577674,10515.639337485283,3337.5021466510984,9890.395437262358,3074.6235741444866,262.8785725066118,False,faible,ok,"historique individuel insuffisant (jours_promo_ok), catégorie utilisée",remise simulée non directement observée pour ce produit (repli catégorie); historique individuel insuffisant — simulation reposant sur le pooling catégorie; WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000185,Sport & Loisirs,6500.0,4437.0,chiffre_affaires,0.05,13.181818181818182,0.08365019011406843,0.0,0.0,0.0,6500.0,1.6177906673054283,0.0,3.35096344577674,10515.639337485283,3337.5021466510984,9890.395437262358,3074.6235741444866,262.8785725066118,False,faible,ok,"historique individuel insuffisant (jours_promo_ok), catégorie utilisée",remise simulée non directement observée pour ce produit (repli catégorie); historique individuel insuffisant — simulation reposant sur le pooling catégorie; WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000185,Sport & Loisirs,6500.0,4437.0,ecoulement_stock,0.05,13.181818181818182,0.08365019011406843,0.0,0.0,15.0,5525.0,1.6600507401199514,0.0,3.4384976132554024,9171.780339162731,1806.1352052505072,9890.395437262358,3074.6235741444866,-1268.4883688939794,True,moyenne,ok,"historique individuel insuffisant (jours_promo_ok), catégorie utilisée",historique individuel insuffisant — simulation reposant sur le pooling catégorie; marge simulée inférieure à la marge moyenne actuellement observée; WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000185,Sport & Loisirs,6500.0,4437.0,compromis_marge_volume,0.05,13.181818181818182,0.08365019011406843,0.0,0.0,0.0,6500.0,1.6177906673054283,0.0,3.35096344577674,10515.639337485283,3337.5021466510984,9890.395437262358,3074.6235741444866,262.8785725066118,False,faible,ok,"historique individuel insuffisant (jours_promo_ok), catégorie utilisée",remise simulée non directement observée pour ce produit (repli catégorie); historique individuel insuffisant — simulation reposant sur le pooling catégorie; WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000186,Beaute & Soins,23610.0,15099.0,marge,0.0,8.529411764705882,0.21518987341772153,0.0,0.0,0.0,23610.0,1.1341191979613938,0.0,2.3491246749816836,26776.554263868507,9652.488493849423,20964.949367088608,7203.835443037975,2448.6530508114483,False,faible,ok,"historique individuel insuffisant (jours_promo_ok, etalement_ok), catégorie utilisée",remise simulée non directement observée pour ce produit (repli catégorie); historique individuel insuffisant — simulation reposant sur le pooling catégorie; WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000186,Beaute & Soins,23610.0,15099.0,marge,0.05,8.529411764705882,0.21518987341772153,0.0,0.0,0.0,23610.0,1.1341191979613938,0.0,2.3491246749816836,26776.554263868507,9652.488493849423,20964.949367088608,7203.835443037975,2448.6530508114483,False,faible,ok,"historique individuel insuffisant (jours_promo_ok, etalement_ok), catégorie utilisée",remise simulée non directement observée pour ce produit (repli catégorie); historique individuel insuffisant — simulation reposant sur le pooling catégorie; WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000186,Beaute & Soins,23610.0,15099.0,marge,0.1,8.529411764705882,0.21518987341772153,0.0,0.0,0.0,23610.0,1.1341191979613938,0.0,2.3491246749816836,26776.554263868507,9652.488493849423,20964.949367088608,7203.835443037975,2448.6530508114483,False,faible,ok,"historique individuel insuffisant (jours_promo_ok, etalement_ok), catégorie utilisée",remise simulée non directement observée pour ce produit (repli catégorie); historique individuel insuffisant — simulation reposant sur le pooling catégorie; WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000186,Beaute & Soins,23610.0,15099.0,marge,0.15,8.529411764705882,0.21518987341772153,0.0,0.0,0.0,23610.0,1.1341191979613938,0.0,2.3491246749816836,26776.554263868507,9652.488493849423,20964.949367088608,7203.835443037975,2448.6530508114483,False,faible,ok,"historique individuel insuffisant (jours_promo_ok, etalement_ok), catégorie utilisée",remise simulée non directement observée pour ce produit (repli catégorie); historique individuel insuffisant — simulation reposant sur le pooling catégorie; WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000186,Beaute & Soins,23610.0,15099.0,chiffre_affaires,0.05,8.529411764705882,0.21518987341772153,0.0,0.0,10.0,21249.0,1.389640092971998,0.0,2.8783904175260115,29528.462335561988,8546.286571777788,20964.949367088608,7203.835443037975,1342.4511287398127,False,faible,ok,"historique individuel insuffisant (jours_promo_ok, etalement_ok), catégorie utilisée",remise simulée non directement observée pour ce produit (repli catégorie); historique individuel insuffisant — simulation reposant sur le pooling catégorie; WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000186,Beaute & Soins,23610.0,15099.0,ecoulement_stock,0.05,8.529411764705882,0.21518987341772153,0.0,0.0,30.0,16527.0,1.7809705768823052,0.0,3.6889613852679033,29434.10072413386,2543.225983787932,20964.949367088608,7203.835443037975,-4660.609459250043,False,faible,ok,"historique individuel insuffisant (jours_promo_ok, etalement_ok), catégorie utilisée",remise simulée non directement observée pour ce produit (repli catégorie); historique individuel insuffisant — simulation reposant sur le pooling catégorie; marge simulée inférieure à la marge moyenne actuellement observée; WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000186,Beaute & Soins,23610.0,15099.0,compromis_marge_volume,0.05,8.529411764705882,0.21518987341772153,0.0,0.0,15.0,20068.5,1.442957689238763,0.0,2.988828263235799,28957.996386488114,7170.778236672033,20964.949367088608,7203.835443037975,-33.057206365941965,True,moyenne,ok,"historique individuel insuffisant (jours_promo_ok, etalement_ok), catégorie utilisée",historique individuel insuffisant — simulation reposant sur le pooling catégorie; marge simulée inférieure à la marge moyenne actuellement observée; WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000187,Alimentation & Epicerie,6350.0,5358.0,marge,0.0,13.0,0.07389162561576355,0.0,10.0,0.0,6350.0,2.3312585589980044,0.0,4.828784324036172,14803.491849637328,2312.6084905260204,15138.211822660098,2231.502463054187,81.10602747183339,False,moyenne,ok,tous les critères individuels satisfaits,remise simulée non directement observée pour ce produit (repli catégorie); WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000187,Alimentation & Epicerie,6350.0,5358.0,marge,0.05,13.0,0.07389162561576355,0.0,10.0,0.0,6350.0,2.3312585589980044,0.0,4.828784324036172,14803.491849637328,2312.6084905260204,15138.211822660098,2231.502463054187,81.10602747183339,False,moyenne,ok,tous les critères individuels satisfaits,remise simulée non directement observée pour ce produit (repli catégorie); WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000187,Alimentation & Epicerie,6350.0,5358.0,marge,0.1,13.0,0.07389162561576355,0.0,10.0,0.0,6350.0,2.3312585589980044,0.0,4.828784324036172,14803.491849637328,2312.6084905260204,15138.211822660098,2231.502463054187,81.10602747183339,False,moyenne,ok,tous les critères individuels satisfaits,remise simulée non directement observée pour ce produit (repli catégorie); WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000187,Alimentation & Epicerie,6350.0,5358.0,marge,0.15,13.0,0.07389162561576355,0.0,10.0,0.0,6350.0,2.3312585589980044,0.0,4.828784324036172,14803.491849637328,2312.6084905260204,15138.211822660098,2231.502463054187,81.10602747183339,False,moyenne,ok,tous les critères individuels satisfaits,remise simulée non directement observée pour ce produit (repli catégorie); WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000187,Alimentation & Epicerie,6350.0,5358.0,chiffre_affaires,0.05,13.0,0.07389162561576355,0.0,10.0,10.0,5715.0,2.7586686947511487,0.0,5.714087824796734,15765.791590502815,984.8447240261601,15138.211822660098,2231.502463054187,-1246.657739028027,True,moyenne,ok,tous les critères individuels satisfaits,marge simulée inférieure à la marge moyenne actuellement observée; WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000187,Alimentation & Epicerie,6350.0,5358.0,ecoulement_stock,0.05,13.0,0.07389162561576355,0.0,10.0,10.0,5715.0,2.7586686947511487,0.0,5.714087824796734,15765.791590502815,984.8447240261601,15138.211822660098,2231.502463054187,-1246.657739028027,True,moyenne,ok,tous les critères individuels satisfaits,marge simulée inférieure à la marge moyenne actuellement observée; WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000187,Alimentation & Epicerie,6350.0,5358.0,compromis_marge_volume,0.05,13.0,0.07389162561576355,0.0,10.0,0.0,6350.0,2.3312585589980044,0.0,4.828784324036172,14803.491849637328,2312.6084905260204,15138.211822660098,2231.502463054187,81.10602747183339,False,moyenne,ok,tous les critères individuels satisfaits,remise simulée non directement observée pour ce produit (repli catégorie); WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000188,Mode & Vetements,30000.0,17446.0,marge,0.0,19.785714285714285,0.1282051282051282,0.0,20.0,10.0,27000.0,2.0756959028769892,0.0,4.299432080835567,56043.78937767871,19831.198656086755,38884.85164835165,15495.708791208792,4335.489864877964,False,moyenne,ok,tous les critères individuels satisfaits,remise simulée non directement observée pour ce produit (repli catégorie); WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000188,Mode & Vetements,30000.0,17446.0,marge,0.05,19.785714285714285,0.1282051282051282,0.0,20.0,10.0,27000.0,2.0756959028769892,0.0,4.299432080835567,56043.78937767871,19831.198656086755,38884.85164835165,15495.708791208792,4335.489864877964,False,moyenne,ok,tous les critères individuels satisfaits,remise simulée non directement observée pour ce produit (repli catégorie); WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000188,Mode & Vetements,30000.0,17446.0,marge,0.1,19.785714285714285,0.1282051282051282,0.0,20.0,10.0,27000.0,2.0756959028769892,0.0,4.299432080835567,56043.78937767871,19831.198656086755,38884.85164835165,15495.708791208792,4335.489864877964,False,moyenne,ok,tous les critères individuels satisfaits,remise simulée non directement observée pour ce produit (repli catégorie); WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000188,Mode & Vetements,30000.0,17446.0,marge,0.15,19.785714285714285,0.1282051282051282,0.0,20.0,10.0,27000.0,2.0756959028769892,0.0,4.299432080835567,56043.78937767871,19831.198656086755,38884.85164835165,15495.708791208792,4335.489864877964,False,moyenne,ok,tous les critères individuels satisfaits,remise simulée non directement observée pour ce produit (repli catégorie); WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000188,Mode & Vetements,30000.0,17446.0,chiffre_affaires,0.05,19.785714285714285,0.1282051282051282,0.0,20.0,10.0,27000.0,2.0756959028769892,0.0,4.299432080835567,56043.78937767871,19831.198656086755,38884.85164835165,15495.708791208792,4335.489864877964,False,moyenne,ok,tous les critères individuels satisfaits,remise simulée non directement observée pour ce produit (repli catégorie); WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000188,Mode & Vetements,30000.0,17446.0,ecoulement_stock,0.05,19.785714285714285,0.1282051282051282,0.0,20.0,25.0,22500.0,2.2902027302856145,0.0,4.743744532404517,51529.56143142633,11574.684598863496,38884.85164835165,15495.708791208792,-3921.024192345296,True,moyenne,ok,tous les critères individuels satisfaits,marge simulée inférieure à la marge moyenne actuellement observée; WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000188,Mode & Vetements,30000.0,17446.0,compromis_marge_volume,0.05,19.785714285714285,0.1282051282051282,0.0,20.0,10.0,27000.0,2.0756959028769892,0.0,4.299432080835567,56043.78937767871,19831.198656086755,38884.85164835165,15495.708791208792,4335.489864877964,False,moyenne,ok,tous les critères individuels satisfaits,remise simulée non directement observée pour ce produit (repli catégorie); WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000189,Telephonie & Accessoires,34830.0,24608.0,marge,0.0,16.875,0.17454545454545456,0.0,0.0,0.0,34830.0,1.3161345328222411,0.0,2.726136822483683,45840.96577819866,13453.527194508948,42989.29090909091,11670.018181818183,1783.5090126907653,False,moyenne,ok,tous les critères individuels satisfaits,remise simulée non directement observée pour ce produit (repli catégorie); WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000189,Telephonie & Accessoires,34830.0,24608.0,marge,0.05,16.875,0.17454545454545456,0.0,0.0,0.0,34830.0,1.3161345328222411,0.0,2.726136822483683,45840.96577819866,13453.527194508948,42989.29090909091,11670.018181818183,1783.5090126907653,False,moyenne,ok,tous les critères individuels satisfaits,remise simulée non directement observée pour ce produit (repli catégorie); WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000189,Telephonie & Accessoires,34830.0,24608.0,marge,0.1,16.875,0.17454545454545456,0.0,0.0,0.0,34830.0,1.3161345328222411,0.0,2.726136822483683,45840.96577819866,13453.527194508948,42989.29090909091,11670.018181818183,1783.5090126907653,False,moyenne,ok,tous les critères individuels satisfaits,remise simulée non directement observée pour ce produit (repli catégorie); WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
PRD000189,Telephonie & Accessoires,34830.0,24608.0,marge,0.15,16.875,0.17454545454545456,0.0,0.0,0.0,34830.0,1.3161345328222411,0.0,2.726136822483683,45840.96577819866,13453.527194508948,42989.29090909091,11670.018181818183,1783.5090126907653,False,moyenne,ok,tous les critères individuels satisfaits,remise simulée non directement observée pour ce produit (repli catégorie); WAPE quantité hors période élevée (107.1%) — estimation individuelle incertaine; simulation non appliquée dans la réalité : off_policy_evaluation_validated=false,challenger_ml_lightgbm,False,False,True,False
