unique_id,ds,categorie,marque,quantite_vendue,chiffre_affaires_net_xof,prix_catalogue_xof,prix_unitaire_paye_xof,remise_planifiee_pct,en_promotion,n_promotions_concurrentes,remise_appliquee_pct,cout_unitaire_xof,marge_unitaire_xof,marge_totale_xof,taux_marge,stock_disponible_lag1,indicateur_rupture_lag1,indicateur_stock_faible_lag1,jour_semaine,weekend,mois,annee_mois,log1p_y,prix_simule_plan,marge_simulee_plan,due_au_bruit_seul
PRD000093,2025-09-27,Sport & Loisirs,Lumo,5.0,27440.0,7830.0,5488.0,30.0,1,1,29.910600255427845,5543.0,-55.0,-275.0,-0.010021865889212828,280.0,0,0,5,True,9,2025-09,1.791759469228055,5481.0,-62.0,False
PRD000093,2025-09-28,Sport & Loisirs,Lumo,5.0,27015.0,7830.0,5403.0,30.0,1,1,30.996168582375482,5543.0,-140.0,-700.0,-0.025911530631130855,275.0,0,0,6,True,9,2025-09,1.791759469228055,5481.0,-62.0,False
PRD000095,2025-04-01,Telephonie & Accessoires,Lumo,2.0,319728.0,211490.0,159864.0,25.0,1,1,24.41061043075323,169119.0,-9255.0,-18510.0,-0.057892959015162886,,,,1,False,4,2025-04,1.0986122886681098,158617.5,-10501.5,False
PRD000095,2025-04-02,Telephonie & Accessoires,Lumo,11.0,1767790.0,211490.0,160708.18181818182,25.0,1,1,24.011451218411352,169119.0,-8410.818181818177,-92519.0,-0.05233596750745277,479.0,0,0,2,False,4,2025-04,2.4849066497880004,158617.5,-10501.5,False
PRD000095,2025-04-03,Telephonie & Accessoires,Lumo,11.0,1754769.0,211490.0,159524.45454545456,25.0,1,1,24.57115960780436,169119.0,-9594.545454545441,-105540.0,-0.06014466861450131,468.0,0,0,3,False,4,2025-04,2.4849066497880004,158617.5,-10501.5,False
PRD000095,2025-04-04,Telephonie & Accessoires,Lumo,3.0,473448.0,211490.0,157816.0,25.0,1,1,25.378977729443474,169119.0,-11303.0,-33909.0,-0.07162138186242206,457.0,0,0,4,False,4,2025-04,1.3862943611198906,158617.5,-10501.5,False
PRD000095,2025-04-05,Telephonie & Accessoires,Lumo,2.0,319384.0,211490.0,159692.0,25.0,1,1,24.491938153104165,169119.0,-9427.0,-18854.0,-0.059032387345640355,454.0,0,0,5,True,4,2025-04,1.0986122886681098,158617.5,-10501.5,False
PRD000095,2025-04-06,Telephonie & Accessoires,Lumo,5.0,792251.0,211490.0,158450.2,25.0,1,1,25.079105395054135,169119.0,-10668.799999999988,-53344.0,-0.06733219648823408,452.0,0,0,6,True,4,2025-04,1.791759469228055,158617.5,-10501.5,False
PRD000095,2025-04-07,Telephonie & Accessoires,Lumo,5.0,794052.0,211490.0,158810.4,25.0,1,1,24.908790013712235,169119.0,-10308.600000000006,-51543.0,-0.06491136600625656,447.0,0,0,0,False,4,2025-04,1.791759469228055,158617.5,-10501.5,False
PRD000095,2025-04-09,Telephonie & Accessoires,Lumo,2.0,319940.0,211490.0,159970.0,25.0,1,1,24.36048985767648,169119.0,-9149.0,-18298.0,-0.057191973495030315,442.0,0,0,2,False,4,2025-04,1.0986122886681098,158617.5,-10501.5,False
PRD000095,2025-06-25,Telephonie & Accessoires,Lumo,3.0,472687.0,211490.0,157562.33333333334,25.0,1,1,25.498920358724597,169119.0,-11556.666666666657,-34670.0,-0.07334663318432698,251.0,0,0,2,False,6,2025-06,1.3862943611198906,158617.5,-10501.5,False
PRD000095,2025-06-26,Telephonie & Accessoires,Lumo,2.0,314918.0,211490.0,157459.0,25.0,1,1,25.547780036881175,169119.0,-11660.0,-23320.0,-0.07405102280593678,248.0,0,0,3,False,6,2025-06,1.0986122886681098,158617.5,-10501.5,False
PRD000095,2025-06-27,Telephonie & Accessoires,Lumo,1.0,157154.0,211490.0,157154.0,25.0,1,1,25.69199489337557,169119.0,-11965.0,-11965.0,-0.07613551039108137,246.0,0,0,4,False,6,2025-06,0.6931471805599453,158617.5,-10501.5,False
PRD000095,2025-06-28,Telephonie & Accessoires,Lumo,5.0,789062.0,211490.0,157812.4,25.0,1,1,25.380679937585704,169119.0,-11306.600000000006,-56533.0,-0.07164582757755415,245.0,0,0,5,True,6,2025-06,1.791759469228055,158617.5,-10501.5,False
PRD000095,2025-06-29,Telephonie & Accessoires,Lumo,2.0,322177.0,211490.0,161088.5,25.0,1,1,23.831623244597854,169119.0,-8030.5,-16061.0,-0.04985147915586774,240.0,0,0,6,True,6,2025-06,1.0986122886681098,158617.5,-10501.5,False
PRD000095,2025-06-30,Telephonie & Accessoires,Lumo,4.0,635521.0,211490.0,158880.25,25.0,1,1,24.875762447397044,169119.0,-10238.75,-40955.0,-0.06444318913143704,238.0,0,0,0,False,6,2025-06,1.6094379124341003,158617.5,-10501.5,False
PRD000095,2025-07-01,Telephonie & Accessoires,Lumo,3.0,473621.0,211490.0,157873.66666666666,25.0,1,1,25.351710876794808,169119.0,-11245.333333333343,-33736.0,-0.0712299496855081,234.0,0,0,1,False,7,2025-07,1.3862943611198906,158617.5,-10501.5,False
PRD000095,2025-07-03,Telephonie & Accessoires,Lumo,12.0,1929416.0,211490.0,160784.66666666666,25.0,1,1,23.975286459564682,169119.0,-8334.333333333343,-100012.0,-0.05183537401991075,231.0,0,0,3,False,7,2025-07,2.5649493574615367,158617.5,-10501.5,False
PRD000095,2025-07-04,Telephonie & Accessoires,Lumo,3.0,479517.0,211490.0,159839.0,25.0,1,1,24.422431320629812,169119.0,-9280.0,-27840.0,-0.05805842128641946,219.0,0,0,4,False,7,2025-07,1.3862943611198906,158617.5,-10501.5,False
PRD000095,2025-07-05,Telephonie & Accessoires,Lumo,10.0,1588151.0,211490.0,158815.1,25.0,1,1,24.906567686415425,169119.0,-10303.899999999994,-103039.0,-0.06487985084541706,216.0,0,0,5,True,7,2025-07,2.3978952727983707,158617.5,-10501.5,False
PRD000095,2025-07-06,Telephonie & Accessoires,Lumo,3.0,484098.0,211490.0,161366.0,25.0,1,1,23.70041136696771,169119.0,-7753.0,-23259.0,-0.04804605679015406,206.0,0,0,6,True,7,2025-07,1.3862943611198906,158617.5,-10501.5,False
PRD000095,2025-07-07,Telephonie & Accessoires,Lumo,1.0,160585.0,211490.0,160585.0,25.0,1,1,24.06969596671238,169119.0,-8534.0,-8534.0,-0.05314319519257714,203.0,0,0,0,False,7,2025-07,0.6931471805599453,158617.5,-10501.5,False
PRD000095,2025-07-08,Telephonie & Accessoires,Lumo,1.0,160264.0,211490.0,160264.0,25.0,1,2,24.221476192727785,169119.0,-8855.0,-8855.0,-0.05525258323765787,202.0,0,0,1,False,7,2025-07,0.6931471805599453,158617.5,-10501.5,False
PRD000095,2025-07-09,Telephonie & Accessoires,Lumo,4.0,639708.0,211490.0,159927.0,25.0,1,2,24.380821788264218,169119.0,-9192.0,-36768.0,-0.057476223526984185,201.0,0,0,2,False,7,2025-07,1.6094379124341003,158617.5,-10501.5,False
PRD000095,2026-03-23,Telephonie & Accessoires,Lumo,2.0,335735.0,211490.0,167867.5,20.0,1,1,20.626270745661735,169119.0,-1251.5,-2503.0,-0.007455284673924375,92.0,0,0,0,False,3,2026-03,1.0986122886681098,169192.0,73.0,True
PRD000095,2026-03-25,Telephonie & Accessoires,Lumo,4.0,669188.0,211490.0,167297.0,20.0,1,1,20.89602345264552,169119.0,-1822.0,-7288.0,-0.010890810952975845,87.0,0,0,2,False,3,2026-03,1.6094379124341003,169192.0,73.0,True
PRD000095,2026-03-28,Telephonie & Accessoires,Lumo,1.0,168724.0,211490.0,168724.0,20.0,1,1,20.221287058489768,169119.0,-395.0,-395.0,-0.0023411014437780043,75.0,0,0,5,True,3,2026-03,0.6931471805599453,169192.0,73.0,True
PRD000095,2026-03-29,Telephonie & Accessoires,Lumo,9.0,1508650.0,211490.0,167627.77777777778,20.0,1,1,20.73961994525615,169119.0,-1491.222222222219,-13421.0,-0.008896032877075511,74.0,0,0,6,True,3,2026-03,2.302585092994046,169192.0,73.0,True
PRD000095,2026-04-02,Telephonie & Accessoires,Lumo,1.0,167824.0,211490.0,167824.0,20.0,1,1,20.646839094047,169119.0,-1295.0,-1295.0,-0.0077164171989703495,52.0,0,0,3,False,4,2026-04,0.6931471805599453,169192.0,73.0,True
PRD000095,2026-04-04,Telephonie & Accessoires,Lumo,1.0,166219.0,211490.0,166219.0,20.0,1,1,21.40574022412407,169119.0,-2900.0,-2900.0,-0.01744686227206276,51.0,0,0,5,True,4,2026-04,0.6931471805599453,169192.0,73.0,True
PRD000095,2026-04-20,Telephonie & Accessoires,Lumo,6.0,936792.0,211490.0,156132.0,25.0,1,1,26.175232871530575,169119.0,-12987.0,-77922.0,-0.08317961724694489,148.0,0,0,0,False,4,2026-04,1.9459101490553132,158617.5,-10501.5,False
PRD000095,2026-04-21,Telephonie & Accessoires,Lumo,9.0,1424946.0,211490.0,158327.33333333334,25.0,1,1,25.13720112850095,169119.0,-10791.666666666657,-97125.0,-0.06816047766020601,142.0,0,0,1,False,4,2026-04,2.302585092994046,158617.5,-10501.5,False
PRD000095,2026-04-22,Telephonie & Accessoires,Lumo,6.0,952907.0,211490.0,158817.83333333334,25.0,1,1,24.90527526912225,169119.0,-10301.166666666657,-61807.0,-0.0648615237373636,133.0,0,0,2,False,4,2026-04,1.9459101490553132,158617.5,-10501.5,False
PRD000095,2026-04-23,Telephonie & Accessoires,Lumo,8.0,1276351.0,211490.0,159543.875,25.0,1,1,24.561976925622965,169119.0,-9575.125,-76601.0,-0.06001562266179131,127.0,0,0,3,False,4,2026-04,2.1972245773362196,158617.5,-10501.5,False
PRD000095,2026-04-24,Telephonie & Accessoires,Lumo,1.0,159397.0,211490.0,159397.0,25.0,1,1,24.631424653647926,169119.0,-9722.0,-9722.0,-0.06099236497550142,119.0,0,0,4,False,4,2026-04,0.6931471805599453,158617.5,-10501.5,False
PRD000095,2026-04-25,Telephonie & Accessoires,Lumo,10.0,1580334.0,211490.0,158033.4,25.0,1,1,25.276183271076647,169119.0,-11085.600000000006,-110856.0,-0.07014719673183015,118.0,0,0,5,True,4,2026-04,2.3978952727983707,158617.5,-10501.5,False
PRD000095,2026-04-26,Telephonie & Accessoires,Lumo,2.0,318446.0,211490.0,159223.0,25.0,1,1,24.71369804718899,169119.0,-9896.0,-19792.0,-0.06215182479918102,108.0,0,0,6,True,4,2026-04,1.0986122886681098,158617.5,-10501.5,False
PRD000095,2026-04-27,Telephonie & Accessoires,Lumo,3.0,471485.0,211490.0,157161.66666666666,25.0,1,1,25.688369820480094,169119.0,-11957.333333333343,-35872.0,-0.07608301430586345,106.0,0,0,0,False,4,2026-04,1.3862943611198906,158617.5,-10501.5,False
PRD000095,2026-04-28,Telephonie & Accessoires,Lumo,7.0,1114436.0,211490.0,159205.14285714287,25.0,1,1,24.722141539957974,169119.0,-9913.85714285713,-69397.0,-0.0622709603781643,103.0,0,0,1,False,4,2026-04,2.0794415416798357,158617.5,-10501.5,False
PRD000097,2025-06-10,Alimentation & Epicerie,Cauri,6.0,3327.0,660.0,554.5,15.0,1,1,15.984848484848479,580.0,-25.5,-153.0,-0.045987376014427414,250.0,0,0,1,False,6,2025-06,1.9459101490553132,561.0,-19.0,False
PRD000097,2025-06-11,Alimentation & Epicerie,Cauri,4.0,2280.0,660.0,570.0,15.0,1,1,13.636363636363635,580.0,-10.0,-40.0,-0.017543859649122806,244.0,0,0,2,False,6,2025-06,1.6094379124341003,561.0,-19.0,False
PRD000097,2025-06-12,Alimentation & Epicerie,Cauri,1.0,554.0,660.0,554.0,15.0,1,1,16.060606060606062,580.0,-26.0,-26.0,-0.04693140794223827,240.0,0,0,3,False,6,2025-06,0.6931471805599453,561.0,-19.0,False
PRD000097,2025-06-15,Alimentation & Epicerie,Cauri,1.0,552.0,660.0,552.0,15.0,1,1,16.36363636363637,580.0,-28.0,-28.0,-0.050724637681159424,239.0,0,0,6,True,6,2025-06,0.6931471805599453,561.0,-19.0,False
PRD000097,2025-09-26,Alimentation & Epicerie,Cauri,5.0,2435.0,660.0,487.0,25.0,1,1,26.212121212121207,580.0,-93.0,-465.0,-0.19096509240246407,127.0,0,0,4,False,9,2025-09,1.791759469228055,495.0,-85.0,False
PRD000097,2025-09-28,Alimentation & Epicerie,Cauri,2.0,970.0,660.0,485.0,25.0,1,1,26.515151515151516,580.0,-95.0,-190.0,-0.1958762886597938,122.0,0,0,6,True,9,2025-09,1.0986122886681098,495.0,-85.0,False
PRD000097,2025-09-29,Alimentation & Epicerie,Cauri,3.0,1485.0,660.0,495.0,25.0,1,1,25.0,580.0,-85.0,-255.0,-0.1717171717171717,120.0,0,0,0,False,9,2025-09,1.3862943611198906,495.0,-85.0,False
PRD000097,2025-10-01,Alimentation & Epicerie,Cauri,1.0,499.0,660.0,499.0,25.0,1,1,24.39393939393939,580.0,-81.0,-81.0,-0.1623246492985972,117.0,0,0,2,False,10,2025-10,0.6931471805599453,495.0,-85.0,False
PRD000099,2026-04-21,Telephonie & Accessoires,Teranga,1.0,116740.0,158540.0,116740.0,25.0,1,1,26.365585971994456,119422.0,-2682.0,-2682.0,-0.02297413054651362,289.0,0,0,1,False,4,2026-04,0.6931471805599453,118905.0,-517.0,False
PRD000099,2026-04-24,Telephonie & Accessoires,Teranga,4.0,466728.0,158540.0,116682.0,25.0,1,1,26.402169799419706,119422.0,-2740.0,-10960.0,-0.02348262799746319,287.0,0,0,4,False,4,2026-04,1.6094379124341003,118905.0,-517.0,False
PRD000099,2026-04-28,Telephonie & Accessoires,Teranga,10.0,1180135.0,158540.0,118013.5,25.0,1,1,25.56231865775199,119422.0,-1408.5,-14085.0,-0.01193507522444466,283.0,0,0,1,False,4,2026-04,2.3978952727983707,118905.0,-517.0,False
PRD000099,2026-04-29,Telephonie & Accessoires,Teranga,2.0,237042.0,158540.0,118521.0,25.0,1,1,25.242210167781,119422.0,-901.0,-1802.0,-0.007602028332531788,273.0,0,0,2,False,4,2026-04,1.0986122886681098,118905.0,-517.0,False
PRD000112,2025-05-05,Bebe & Enfant,Dakaroise,1.0,14966.0,21770.0,14966.0,30.0,1,1,31.254019292604507,15923.0,-957.0,-957.0,-0.06394494186823467,355.0,0,0,0,False,5,2025-05,0.6931471805599453,15238.999999999998,-684.0000000000018,False
PRD000112,2025-05-06,Bebe & Enfant,Dakaroise,2.0,29896.0,21770.0,14948.0,30.0,1,1,31.33670188332568,15923.0,-975.0,-1950.0,-0.06522611720631523,354.0,0,0,1,False,5,2025-05,1.0986122886681098,15238.999999999998,-684.0000000000018,False
PRD000112,2025-05-07,Bebe & Enfant,Dakaroise,3.0,46171.0,21770.0,15390.333333333334,30.0,1,1,29.304853774307148,15923.0,-532.6666666666661,-1598.0,-0.0346104697754001,352.0,0,0,2,False,5,2025-05,1.3862943611198906,15238.999999999998,-684.0000000000018,False
PRD000112,2025-05-08,Bebe & Enfant,Dakaroise,3.0,45369.0,21770.0,15123.0,30.0,1,1,30.532843362425353,15923.0,-800.0,-2400.0,-0.05289955696621041,349.0,0,0,3,False,5,2025-05,1.3862943611198906,15238.999999999998,-684.0000000000018,False
PRD000112,2026-02-15,Bebe & Enfant,Dakaroise,7.0,107006.0,21770.0,15286.57142857143,30.0,1,1,29.781481724522607,15923.0,-636.4285714285706,-4455.0,-0.04163317944788138,100.0,0,0,6,True,2,2026-02,2.0794415416798357,15238.999999999998,-684.0000000000018,False
PRD000112,2026-02-19,Bebe & Enfant,Dakaroise,1.0,15378.0,21770.0,15378.0,30.0,1,1,29.361506660542027,15923.0,-545.0,-545.0,-0.035440239302900245,93.0,0,0,3,False,2,2026-02,0.6931471805599453,15238.999999999998,-684.0000000000018,False
PRD000112,2026-02-20,Bebe & Enfant,Dakaroise,3.0,45628.0,21770.0,15209.333333333334,30.0,1,1,30.13627315878119,15923.0,-713.6666666666661,-2141.0,-0.046922942053125236,92.0,0,0,4,False,2,2026-02,1.3862943611198906,15238.999999999998,-684.0000000000018,False
PRD000112,2026-02-21,Bebe & Enfant,Dakaroise,3.0,46088.0,21770.0,15362.666666666666,30.0,1,1,29.43193997856377,15923.0,-560.3333333333339,-1681.0,-0.03647370248220799,89.0,0,0,5,True,2,2026-02,1.3862943611198906,15238.999999999998,-684.0000000000018,False
PRD000123,2025-05-04,Bebe & Enfant,Lumo,1.0,21488.0,30570.0,21488.0,30.0,1,1,29.70886490022898,22311.0,-823.0,-823.0,-0.038300446760982876,178.0,0,0,6,True,5,2025-05,0.6931471805599453,21399.0,-912.0,False
PRD000123,2025-05-06,Bebe & Enfant,Lumo,2.0,42807.0,30570.0,21403.5,30.0,1,1,29.98527968596664,22311.0,-907.5,-1815.0,-0.04239960754082276,177.0,0,0,1,False,5,2025-05,1.0986122886681098,21399.0,-912.0,False
PRD000123,2025-05-07,Bebe & Enfant,Lumo,2.0,42578.0,30570.0,21289.0,30.0,1,1,30.359829898593393,22311.0,-1022.0,-2044.0,-0.04800601249471558,175.0,0,0,2,False,5,2025-05,1.0986122886681098,21399.0,-912.0,False
PRD000123,2026-02-14,Bebe & Enfant,Lumo,1.0,21708.0,30570.0,21708.0,30.0,1,1,28.989205103042202,22311.0,-603.0,-603.0,-0.027777777777777776,220.0,0,0,5,True,2,2026-02,0.6931471805599453,21399.0,-912.0,False
PRD000123,2026-02-15,Bebe & Enfant,Lumo,3.0,62991.0,30570.0,20997.0,30.0,1,1,31.31501472031404,22311.0,-1314.0,-3942.0,-0.06258036862408915,219.0,0,0,6,True,2,2026-02,1.3862943611198906,21399.0,-912.0,False
PRD000123,2026-02-16,Bebe & Enfant,Lumo,1.0,21606.0,30570.0,21606.0,30.0,1,1,29.32286555446516,22311.0,-705.0,-705.0,-0.03262982504859761,216.0,0,0,0,False,2,2026-02,0.6931471805599453,21399.0,-912.0,False
PRD000123,2026-02-17,Bebe & Enfant,Lumo,1.0,21077.0,30570.0,21077.0,30.0,1,1,31.05332024860975,22311.0,-1234.0,-1234.0,-0.05854723157944679,215.0,0,0,1,False,2,2026-02,0.6931471805599453,21399.0,-912.0,False
PRD000123,2026-02-20,Bebe & Enfant,Lumo,4.0,84244.0,30570.0,21061.0,30.0,1,1,31.105659142950604,22311.0,-1250.0,-5000.0,-0.05935140781539338,214.0,0,0,4,False,2,2026-02,1.6094379124341003,21399.0,-912.0,False
PRD000127,2025-06-09,Alimentation & Epicerie,Lumo,4.0,16540.0,4840.0,4135.0,15.0,1,1,14.566115702479344,4239.0,-104.0,-416.0,-0.025151148730350664,122.0,0,0,0,False,6,2025-06,1.6094379124341003,4114.0,-125.0,False
PRD000127,2025-06-10,Alimentation & Epicerie,Lumo,11.0,45645.0,4840.0,4149.545454545455,15.0,1,1,14.265589782118704,4239.0,-89.45454545454504,-984.0,-0.021557673348668975,118.0,0,0,1,False,6,2025-06,2.4849066497880004,4114.0,-125.0,False
PRD000127,2025-06-11,Alimentation & Epicerie,Lumo,4.0,16354.0,4840.0,4088.5,15.0,1,1,15.52685950413223,4239.0,-150.5,-602.0,-0.03681056622233093,107.0,0,0,2,False,6,2025-06,1.6094379124341003,4114.0,-125.0,False
PRD000127,2025-06-12,Alimentation & Epicerie,Lumo,9.0,36899.0,4840.0,4099.888888888889,15.0,1,1,15.291551882460974,4239.0,-139.1111111111113,-1252.0,-0.033930458820022276,103.0,0,0,3,False,6,2025-06,2.302585092994046,4114.0,-125.0,False
PRD000127,2025-06-13,Alimentation & Epicerie,Lumo,5.0,20486.0,4840.0,4097.2,15.0,1,1,15.347107438016527,4239.0,-141.80000000000018,-709.0,-0.03460900126915947,94.0,0,0,4,False,6,2025-06,1.791759469228055,4114.0,-125.0,False
PRD000127,2025-06-14,Alimentation & Epicerie,Lumo,1.0,4054.0,4840.0,4054.0,15.0,1,1,16.2396694214876,4239.0,-185.0,-185.0,-0.04563394178589048,89.0,0,0,5,True,6,2025-06,0.6931471805599453,4114.0,-125.0,False
PRD000127,2025-06-15,Alimentation & Epicerie,Lumo,7.0,28789.0,4840.0,4112.714285714285,15.0,1,1,15.026564344746173,4239.0,-126.28571428571468,-884.0,-0.03070617249643971,88.0,0,0,6,True,6,2025-06,2.0794415416798357,4114.0,-125.0,False
PRD000127,2025-09-26,Alimentation & Epicerie,Lumo,1.0,3568.0,4840.0,3568.0,25.0,1,1,26.280991735537185,4239.0,-671.0,-671.0,-0.18806053811659193,46.0,0,1,4,False,9,2025-09,0.6931471805599453,3630.0,-609.0,False
PRD000127,2025-09-27,Alimentation & Epicerie,Lumo,5.0,18040.0,4840.0,3608.0,25.0,1,1,25.454545454545453,4239.0,-631.0,-3155.0,-0.17488913525498892,45.0,0,1,5,True,9,2025-09,1.791759469228055,3630.0,-609.0,False
PRD000127,2025-09-28,Alimentation & Epicerie,Lumo,3.0,10914.0,4840.0,3638.0,25.0,1,1,24.834710743801658,4239.0,-601.0,-1803.0,-0.16520065970313358,40.0,0,1,6,True,9,2025-09,1.3862943611198906,3630.0,-609.0,False
PRD000127,2025-09-30,Alimentation & Epicerie,Lumo,4.0,14335.0,4840.0,3583.75,25.0,1,1,25.95557851239669,4239.0,-655.25,-2621.0,-0.18283920474363446,37.0,0,1,1,False,9,2025-09,1.6094379124341003,3630.0,-609.0,False
PRD000127,2025-10-01,Alimentation & Epicerie,Lumo,17.0,61620.0,4840.0,3624.705882352941,25.0,1,1,25.109382596013617,4239.0,-614.294117647059,-10443.0,-0.16947419668938662,33.0,0,1,2,False,10,2025-10,2.8903717578961645,3630.0,-609.0,False
PRD000131,2026-07-07,Maison & Cuisine,Eco,2.0,84058.0,53090.0,42029.0,20.0,1,1,20.834432096440004,42091.0,-62.0,-124.0,-0.001475171905113136,95.0,0,0,1,False,7,2026-07,1.0986122886681098,42472.0,381.0,True
PRD000139,2025-05-04,Bebe & Enfant,Sunu,4.0,5790.0,2040.0,1447.5,30.0,1,1,29.04411764705882,1472.0,-24.5,-98.0,-0.01692573402417962,292.0,0,0,6,True,5,2025-05,1.6094379124341003,1428.0,-44.0,False
PRD000139,2025-05-06,Bebe & Enfant,Sunu,1.0,1414.0,2040.0,1414.0,30.0,1,1,30.686274509803923,1472.0,-58.0,-58.0,-0.04101838755304102,288.0,0,0,1,False,5,2025-05,0.6931471805599453,1428.0,-44.0,False
PRD000139,2025-05-07,Bebe & Enfant,Sunu,1.0,1422.0,2040.0,1422.0,30.0,1,1,30.294117647058826,1472.0,-50.0,-50.0,-0.035161744022503515,287.0,0,0,2,False,5,2025-05,0.6931471805599453,1428.0,-44.0,False
PRD000139,2025-05-08,Bebe & Enfant,Sunu,1.0,1429.0,2040.0,1429.0,30.0,1,1,29.95098039215687,1472.0,-43.0,-43.0,-0.030090972708187544,286.0,0,0,3,False,5,2025-05,0.6931471805599453,1428.0,-44.0,False
PRD000139,2026-02-14,Bebe & Enfant,Sunu,2.0,2856.0,2040.0,1428.0,30.0,1,1,30.000000000000004,1472.0,-44.0,-88.0,-0.03081232492997199,264.0,0,0,5,True,2,2026-02,1.0986122886681098,1428.0,-44.0,False
PRD000139,2026-02-15,Bebe & Enfant,Sunu,4.0,5640.0,2040.0,1410.0,30.0,1,1,30.88235294117647,1472.0,-62.0,-248.0,-0.04397163120567376,262.0,0,0,6,True,2,2026-02,1.6094379124341003,1428.0,-44.0,False
PRD000139,2026-02-16,Bebe & Enfant,Sunu,2.0,2802.0,2040.0,1401.0,30.0,1,1,31.323529411764707,1472.0,-71.0,-142.0,-0.05067808708065667,258.0,0,0,0,False,2,2026-02,1.0986122886681098,1428.0,-44.0,False
PRD000139,2026-02-17,Bebe & Enfant,Sunu,1.0,1401.0,2040.0,1401.0,30.0,1,1,31.323529411764707,1472.0,-71.0,-71.0,-0.05067808708065667,256.0,0,0,1,False,2,2026-02,0.6931471805599453,1428.0,-44.0,False
PRD000139,2026-02-21,Bebe & Enfant,Sunu,1.0,1420.0,2040.0,1420.0,30.0,1,1,30.3921568627451,1472.0,-52.0,-52.0,-0.036619718309859155,255.0,0,0,5,True,2,2026-02,0.6931471805599453,1428.0,-44.0,False
PRD000144,2025-04-27,Alimentation & Epicerie,Sirius,1.0,1460.0,1630.0,1460.0,10.0,1,1,10.429447852760731,1462.0,-2.0,-2.0,-0.0013698630136986301,284.0,0,0,6,True,4,2025-04,0.6931471805599453,1467.0,5.0,True
PRD000144,2025-04-28,Alimentation & Epicerie,Sirius,3.0,4329.0,1630.0,1443.0,10.0,1,1,11.47239263803681,1462.0,-19.0,-57.0,-0.013167013167013167,283.0,0,0,0,False,4,2025-04,1.3862943611198906,1467.0,5.0,True
PRD000144,2025-04-29,Alimentation & Epicerie,Sirius,1.0,1443.0,1630.0,1443.0,10.0,1,1,11.47239263803681,1462.0,-19.0,-19.0,-0.013167013167013167,280.0,0,0,1,False,4,2025-04,0.6931471805599453,1467.0,5.0,True
PRD000144,2025-06-09,Alimentation & Epicerie,Sirius,1.0,1366.0,1630.0,1366.0,15.0,1,1,16.196319018404903,1462.0,-96.0,-96.0,-0.07027818448023426,248.0,0,0,0,False,6,2025-06,0.6931471805599453,1385.5,-76.5,False
PRD000144,2025-06-10,Alimentation & Epicerie,Sirius,1.0,1358.0,1630.0,1358.0,15.0,1,1,16.68711656441718,1462.0,-104.0,-104.0,-0.07658321060382917,247.0,0,0,1,False,6,2025-06,0.6931471805599453,1385.5,-76.5,False
PRD000144,2025-09-28,Alimentation & Epicerie,Sirius,2.0,2438.0,1630.0,1219.0,25.0,1,1,25.214723926380366,1462.0,-243.0,-486.0,-0.19934372436423298,140.0,0,0,6,True,9,2025-09,1.0986122886681098,1222.5,-239.5,False
PRD000144,2026-01-01,Alimentation & Epicerie,Sirius,3.0,4324.0,1630.0,1441.3333333333333,10.0,1,1,11.574642126789369,1462.0,-20.666666666666742,-62.0,-0.01433857539315454,40.0,0,1,3,False,1,2026-01,1.3862943611198906,1467.0,5.0,True
PRD000144,2026-01-02,Alimentation & Epicerie,Sirius,3.0,4371.0,1630.0,1457.0,10.0,1,1,10.613496932515343,1462.0,-5.0,-15.0,-0.0034317089910775567,37.0,0,1,4,False,1,2026-01,1.3862943611198906,1467.0,5.0,True
PRD000144,2026-01-04,Alimentation & Epicerie,Sirius,2.0,2912.0,1630.0,1456.0,10.0,1,1,10.674846625766875,1462.0,-6.0,-12.0,-0.004120879120879121,31.0,0,1,6,True,1,2026-01,1.0986122886681098,1467.0,5.0,True
PRD000144,2026-05-16,Alimentation & Epicerie,Sirius,1.0,1446.0,1630.0,1446.0,10.0,1,1,11.288343558282211,1462.0,-16.0,-16.0,-0.011065006915629323,88.0,0,0,5,True,5,2026-05,0.6931471805599453,1467.0,5.0,True
PRD000144,2026-05-18,Alimentation & Epicerie,Sirius,5.0,7190.0,1630.0,1438.0,10.0,1,1,11.779141104294478,1462.0,-24.0,-120.0,-0.016689847009735744,83.0,0,0,0,False,5,2026-05,1.791759469228055,1467.0,5.0,True
PRD000146,2026-03-23,Telephonie & Accessoires,Atlas,1.0,36958.0,46730.0,36958.0,20.0,1,1,20.911619944361227,37177.0,-219.0,-219.0,-0.005925645327128091,163.0,0,0,0,False,3,2026-03,0.6931471805599453,37384.0,207.0,True
PRD000146,2026-03-27,Telephonie & Accessoires,Atlas,1.0,37026.0,46730.0,37026.0,20.0,1,1,20.766103145730796,37177.0,-151.0,-151.0,-0.0040782153081618325,155.0,0,0,4,False,3,2026-03,0.6931471805599453,37384.0,207.0,True
PRD000146,2026-03-31,Telephonie & Accessoires,Atlas,1.0,36960.0,46730.0,36960.0,20.0,1,1,20.907340038519152,37177.0,-217.0,-217.0,-0.005871212121212121,139.0,0,0,1,False,3,2026-03,0.6931471805599453,37384.0,207.0,True
PRD000146,2026-04-22,Telephonie & Accessoires,Atlas,6.0,211592.0,46730.0,35265.333333333336,25.0,1,1,24.533846922034375,37177.0,-1911.6666666666642,-11470.0,-0.054208098604862115,131.0,0,0,2,False,4,2026-04,1.9459101490553132,35047.5,-2129.5,False
